,DET_FLIP_ONE_BIT,DET_FLIP_TWO_BITS,DET_FLIP_FOUR_BITS,DET_FLIP_ONE_BYTE,DET_FLIP_TWO_BYTES,DET_FLIP_FOUR_BYTES,DET_ARITH_ADD_ONE,DET_ARITH_SUB_ONE,DET_ARITH_ADD_TWO_LE,DET_ARITH_SUB_TWO_LE,DET_ARITH_ADD_TWO_BIG,DET_ARITH_SUB_TWO_BIG,DET_ARITH_ADD_FOUR_LE,DET_ARITH_SUB_FOUR_LE,DET_ARITH_ADD_FOUR_BIG,DET_ARITH_SUB_FOUR_BIG,INTERESTING_BYTE,INTERESTING_TWO_BYTES_LE,INTERESTING_TWO_BYTES_BIG,INTERESTING_FOUR_BYTES_LE,INTERESTING_FOUR_BYTES_BIG,HAVOC_MUT_FLIPBIT,HAVOC_MUT_INTERESTING8,HAVOC_MUT_INTERESTING16,HAVOC_MUT_INTERESTING16BE,HAVOC_MUT_INTERESTING32,HAVOC_MUT_INTERESTING32BE,HAVOC_MUT_ARITH8_,HAVOC_MUT_ARITH8,HAVOC_MUT_ARITH16_,HAVOC_MUT_ARITH16BE_,HAVOC_MUT_ARITH16,HAVOC_MUT_ARITH16BE,HAVOC_MUT_ARITH32_,HAVOC_MUT_ARITH32BE_,HAVOC_MUT_ARITH32,HAVOC_MUT_ARITH32BE,HAVOC_MUT_RAND8,HAVOC_MUT_BYTEADD,HAVOC_MUT_BYTESUB,HAVOC_MUT_FLIP8,DICTIONARY_USER_EXTRAS_OVER,DICTIONARY_USER_EXTRAS_INSERT,DICTIONARY_AUTO_EXTRAS_OVER,DICTIONARY_AUTO_EXTRAS_INSERT,CUSTOM_MUTATOR,HAVOC
6257,0.150425,0.017740,0.017740,0.032701,0.000311,0,0.314585,0.291694,0.162154,0.164332,0.183629,0.183629,0,0,0,0,0,0,0,0,0,0.150425,0,0,0,0,0,0.291694,0.314585,0.164332,0.183629,0.162154,0.183629,0,0,0,0,0,0.314585,0.291694,0,0,0,0,0,0,0
6258,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.333333,0.333333,0.000000,0,0,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0.000000,0.000000,0.333333,0.000000,0.000000,0.333333,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0,0
6259,0.156069,0.024590,0.024590,0.042389,0.001639,0,0.327553,0.321773,0.175410,0.139344,0.160656,0.185246,0,0,0,0,0,0,0,0,0,0.156069,0,0,0,0,0,0.321773,0.327553,0.139344,0.185246,0.175410,0.160656,0,0,0,0,0,0.327553,0.321773,0,0,0,0,0,0,0
6269,0.134579,0.015313,0.015313,0.029907,0.001392,1,0.283178,0.283178,0.155452,0.169838,0.182831,0.205568,0,0,0,0,0,0,0,1,1,0.134579,0,0,0,0,0,0.283178,0.283178,0.169838,0.205568,0.155452,0.182831,0,0,0,0,0,0.283178,0.283178,0,0,0,0,0,0,0
6283,0.134579,0.015313,0.015313,0.029907,0.001392,1,0.283178,0.283178,0.155452,0.169838,0.182831,0.205568,0,0,0,0,0,0,0,1,1,0.134579,0,0,0,0,0,0.283178,0.283178,0.169838,0.205568,0.155452,0.182831,0,0,0,0,0,0.283178,0.283178,0,0,0,0,0,0,0
6287,0.134579,0.015313,0.015313,0.029907,0.001392,1,0.283178,0.283178,0.155452,0.169838,0.182831,0.205568,0,0,0,0,0,0,0,1,1,0.134579,0,0,0,0,0,0.283178,0.283178,0.169838,0.205568,0.155452,0.182831,0,0,0,0,0,0.283178,0.283178,0,0,0,0,0,0,0
6288,0.134579,0.015313,0.015313,0.029907,0.001392,1,0.283178,0.283178,0.155452,0.169838,0.182831,0.205568,0,0,0,0,0,0,0,1,1,0.134579,0,0,0,0,0,0.283178,0.283178,0.169838,0.205568,0.155452,0.182831,0,0,0,0,0,0.283178,0.283178,0,0,0,0,0,0,0
6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,0.142857,0.015756,0.015756,0.035225,0.000643,0,0.292890,0.303979,0.154984,0.167524,0.186817,0.199357,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.303979,0.292890,0.167524,0.199357,0.154984,0.186817,0,0,0,0,0,0.292890,0.303979,0,0,0,0,0,0,0
6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6331,0.134579,0.015313,0.015313,0.029907,0.001392,1,0.283178,0.283178,0.155452,0.169838,0.182831,0.205568,0,0,0,0,0,0,0,1,1,0.134579,0,0,0,0,0,0.283178,0.283178,0.169838,0.205568,0.155452,0.182831,0,0,0,0,0,0.283178,0.283178,0,0,0,0,0,0,0
6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340,0.133249,0.015170,0.015170,0.026902,0.000862,1,0.287095,0.278268,0.154801,0.162041,0.184279,0.197552,0,0,0,0,0,0,0,1,1,0.133249,0,0,0,0,0,0.278268,0.287095,0.162041,0.197552,0.154801,0.184279,0,0,0,0,0,0.287095,0.278268,0,0,0,0,0,0,0
6591,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
6598,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
6773,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
6781,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
6782,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
6785,0.144044,0.014035,0.014035,0.036011,0.001238,0,0.305105,0.291650,0.157895,0.158720,0.177709,0.181837,0,0,0,0,0,0,0,0,0,0.144044,0,0,0,0,0,0.291650,0.305105,0.158720,0.181837,0.157895,0.177709,0,0,0,0,0,0.305105,0.291650,0,0,0,0,0,0,0
6786,0.141697,0.026177,0.026177,0.036101,0.001201,0,0.309116,0.299188,0.172911,0.172190,0.176033,0.187800,0,0,0,0,0,0,0,0,0,0.141697,0,0,0,0,0,0.299188,0.309116,0.172190,0.187800,0.172911,0.176033,0,0,0,0,0,0.309116,0.299188,0,0,0,0,0,0,0
6994,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
6995,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7005,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7012,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7019,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7022,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7024,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7026,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7028,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7030,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7034,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7036,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7038,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7040,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7042,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7044,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7050,0.146148,0.016770,0.016770,0.036717,0.000365,0,0.295896,0.305256,0.159679,0.167335,0.183011,0.199052,0,0,0,0,0,0,0,0,0,0.146148,0,0,0,0,0,0.305256,0.295896,0.167335,0.199052,0.159679,0.183011,0,0,0,0,0,0.295896,0.305256,0,0,0,0,0,0,0
7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7224,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7229,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7230,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7232,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7234,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7237,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7238,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7240,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7242,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7456,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7464,0.177073,0.014903,0.014903,0.038895,0.000745,0,0.332651,0.317298,0.175857,0.175857,0.173621,0.181818,0,0,0,0,0,0,0,0,0,0.177073,0,0,0,0,0,0.317298,0.332651,0.175857,0.181818,0.175857,0.173621,0,0,0,0,0,0.332651,0.317298,0,0,0,0,0,0,0
7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,0.215190,0.000000,0.000000,0.063291,0.000000,0,0.392405,0.405063,0.153846,0.211538,0.096154,0.269231,0,0,0,0,0,0,0,0,0,0.215190,0,0,0,0,0,0.405063,0.392405,0.211538,0.269231,0.153846,0.096154,0,0,0,0,0,0.392405,0.405063,0,0,0,0,0,0,0
7485,0.215190,0.000000,0.000000,0.063291,0.000000,0,0.392405,0.405063,0.153846,0.211538,0.096154,0.269231,0,0,0,0,0,0,0,0,0,0.215190,0,0,0,0,0,0.405063,0.392405,0.211538,0.269231,0.153846,0.096154,0,0,0,0,0,0.392405,0.405063,0,0,0,0,0,0,0
7487,0.215190,0.000000,0.000000,0.063291,0.000000,0,0.392405,0.405063,0.153846,0.211538,0.096154,0.269231,0,0,0,0,0,0,0,0,0,0.215190,0,0,0,0,0,0.405063,0.392405,0.211538,0.269231,0.153846,0.096154,0,0,0,0,0,0.392405,0.405063,0,0,0,0,0,0,0
7488,0.215190,0.000000,0.000000,0.063291,0.000000,0,0.392405,0.405063,0.153846,0.211538,0.096154,0.269231,0,0,0,0,0,0,0,0,0,0.215190,0,0,0,0,0,0.405063,0.392405,0.211538,0.269231,0.153846,0.096154,0,0,0,0,0,0.392405,0.405063,0,0,0,0,0,0,0
7490,0.215190,0.000000,0.000000,0.063291,0.000000,0,0.392405,0.405063,0.153846,0.211538,0.096154,0.269231,0,0,0,0,0,0,0,0,0,0.215190,0,0,0,0,0,0.405063,0.392405,0.211538,0.269231,0.153846,0.096154,0,0,0,0,0,0.392405,0.405063,0,0,0,0,0,0,0
7830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7846,0.137026,0.017007,0.017007,0.030612,0.001701,0,0.301749,0.314869,0.160714,0.179422,0.176020,0.190476,0,0,0,0,0,0,0,0,0,0.137026,0,0,0,0,0,0.314869,0.301749,0.179422,0.190476,0.160714,0.176020,0,0,0,0,0,0.301749,0.314869,0,0,0,0,0,0,0
7847,0.130584,0.016842,0.016842,0.024055,0.000000,0,0.302405,0.310997,0.157895,0.162105,0.175789,0.189474,0,0,0,0,0,0,0,0,0,0.130584,0,0,0,0,0,0.310997,0.302405,0.162105,0.189474,0.157895,0.175789,0,0,0,0,0,0.302405,0.310997,0,0,0,0,0,0,0
7848,0.142077,0.016229,0.016229,0.028689,0.001546,0,0.310109,0.311475,0.160742,0.167697,0.173879,0.181607,0,0,0,0,0,0,0,0,0,0.142077,0,0,0,0,0,0.311475,0.310109,0.167697,0.181607,0.160742,0.173879,0,0,0,0,0,0.310109,0.311475,0,0,0,0,0,0,0
7849,0.162996,0.026217,0.026217,0.030837,0.000000,0,0.378855,0.330396,0.168539,0.187266,0.183521,0.164794,0,0,0,0,0,0,0,0,0,0.162996,0,0,0,0,0,0.330396,0.378855,0.187266,0.164794,0.168539,0.183521,0,0,0,0,0,0.378855,0.330396,0,0,0,0,0,0,0
7850,0.142029,0.018003,0.018003,0.028986,0.001637,0,0.307246,0.315942,0.155483,0.171031,0.173486,0.186579,0,0,0,0,0,0,0,0,0,0.142029,0,0,0,0,0,0.315942,0.307246,0.171031,0.186579,0.155483,0.173486,0,0,0,0,0,0.307246,0.315942,0,0,0,0,0,0,0
7851,0.184211,0.008264,0.008264,0.114035,0.000000,0,0.377193,0.342105,0.190083,0.157025,0.165289,0.181818,0,0,0,0,0,0,0,0,0,0.184211,0,0,0,0,0,0.342105,0.377193,0.157025,0.181818,0.190083,0.165289,0,0,0,0,0,0.377193,0.342105,0,0,0,0,0,0,0
7874,0.143885,0.017004,0.017004,0.030216,0.001619,0,0.313669,0.316547,0.156275,0.171660,0.171660,0.184615,0,0,0,0,0,0,0,0,0,0.143885,0,0,0,0,0,0.316547,0.313669,0.171660,0.184615,0.156275,0.171660,0,0,0,0,0,0.313669,0.316547,0,0,0,0,0,0,0
